place_type,full_name,type,confirmed,sign,ordinance,showcase,orig_long,orig_lat,name,state,id,relocated_while_cleaning,x,y
locality,"Bensenville, IL",2,2,0,0,0,-87.9432,41.9538,Bensenville,IL,738,false,-87.9442172,41.9580399
locality,"Addison, IL",2,2,0,0,0,-87.989,41.9317,Addison,IL,740,false,-88.0085073,41.9313394
county,"DuPage County, IL",4,2,0,0,0,-88.08333,41.83333,DuPage County,IL,741,false,-88.0855908,41.8519581
locality,"Glen Ellyn, IL",2,2,0,0,0,-88.067,41.8775,Glen Ellyn,IL,742,false,-88.0629041,41.8666871
locality,"Naperville, IL",2,4,3,3,0,-88.1479,41.7729,Naperville,IL,981,false,-88.1658875,41.7480735
locality,"West Salem, IL",1,2,0,0,0,-88.0048,38.5209,West Salem,IL,756,false,-88.0092256,38.5197692
locality,"Albion, IL",1,4,3,0,0,-88.0561,38.3775,Albion,IL,804,false,-88.0578464,38.3766676
locality,"Altamont, IL",1,2,0,0,0,-88.7481,39.062,Altamont,IL,763,false,-88.747631,39.0566653
locality,"Teutopolis, IL",1,3,0,0,0,-88.472,39.1331,Teutopolis,IL,766,false,-88.4795371,39.1320035
locality,"Montrose, IL",1,4,2,0,0,-88.3792,39.1653,Montrose,IL,847,false,-88.378043,39.1660293
locality,"Effingham, IL",1,4,2,2,1,-88.5435,39.1201,Effingham,IL,988,false,-88.5509219,39.1205144
locality,"Brownstown, IL",1,2,0,0,0,-88.9528,38.9959,Brownstown,IL,762,false,-88.9552999,38.9942355
locality,"Ramsey, IL",1,4,0,0,0,-89.1087,39.1445,Ramsey,IL,820,false,-89.1102753,39.1456605
locality,"St. Elmo, IL",1,4,0,3,0,-88.8481,39.0273,St. Elmo,IL,845,false,-88.8507427,39.0210986
locality,"Vandalia, IL",1,4,2,0,0,-89.0937,38.9606,Vandalia,IL,855,false,-89.1116748,38.9753533
locality,"Orient, IL",1,2,0,0,0,-89.950775,38.794635,Orient,IL,767,true,-88.9773127,37.9175768
locality,"West City, IL",1,2,0,0,0,-88.9351,37.9939,West City,IL,768,false,-88.9469927,37.9961683
locality,"Buckner, IL",1,2,0,0,0,-89.0162,37.9831,Buckner,IL,769,false,-89.0151531,37.9806951
locality,"Valier, IL",0,3,0,0,0,-89.0426,38.0153,Valier,IL,805,false,-89.0438654,38.0175667
locality,"Royalton, IL",1,4,0,0,0,-89.1145,37.877,Royalton,IL,869,false,-89.1142157,37.8774136
locality,"Christopher, IL",1,4,0,0,0,-89.0534,37.9726,Christopher,IL,871,false,-89.0530487,37.9707183
locality,"Zeigler, IL",1,4,0,0,0,-89.052,37.8995,Zeigler,IL,872,false,-89.0521483,37.9065704
locality,"Mulkeytown, IL",1,4,0,0,0,-89.1115,37.9709,Mulkeytown,IL,873,false,-89.1110869,37.9721086
locality,"Sesser, IL",1,4,0,3,0,-89.0504,38.0917,Sesser,IL,874,false,-89.051012,38.0905796
locality,"Benton, IL",1,4,0,0,0,-88.9201,37.9967,Benton,IL,876,false,-88.9178538,38.0110417
locality,"West Frankfort, IL",1,4,3,0,0,-88.9315,37.8978,West Frankfort,IL,877,false,-88.9301446,37.8997539
locality,"Omaha, IL",1,2,0,0,0,-88.3031,37.8903,Omaha,IL,793,false,-88.3052881,37.890114
locality,"Equality, IL",1,3,0,3,0,-88.3434,37.7339,Equality,IL,795,false,-88.3421754,37.7371557
locality,"Ridgway, IL",0,3,0,0,0,-88.2612,37.7992,Ridgway,IL,796,false,-88.2606002,37.79789
locality,"Greenfield, IL",1,2,0,0,0,-90.2126,39.3437,Greenfield,IL,771,false,-90.2080316,39.344339
locality,"White Hall, IL",1,4,0,3,0,-90.4027,39.437,White Hall,IL,864,false,-90.4019227,39.4387999
locality,"Coal City, IL",1,3,3,0,0,-88.2856,41.2878,Coal City,IL,799,false,-88.2802391,41.277206
locality,"McLeansboro, IL",1,4,2,0,0,-88.5356,38.0934,McLeansboro,IL,881,false,-88.5386891,38.0901836
locality,"Cave-in-Rock, IL",1,4,3,0,0,-88.16063,37.467677,Cave-in-Rock,IL,839,false,-88.1659132,37.4708749
locality,"Rosiclare, IL",1,4,0,0,0,-88.3461,37.4237,Rosiclare,IL,841,false,-88.3501181,37.4240388
locality,"Ava, IL",1,4,0,3,0,-89.4948,37.8884,Ava,IL,838,false,-89.4964647,37.8885824
locality,"Vergennes, IL",1,4,0,3,0,-89.3356,37.9023,Vergennes,IL,882,false,-89.3398839,37.9014954
county,"Jasper County, IL",4,3,0,0,0,-88.15,39.01,Jasper County,IL,644,false,-88.1538392,39.0100382
locality,"Bluford, IL",1,2,0,0,0,-88.7259,38.3309,Bluford,IL,788,false,-88.7349784,38.3258408
locality,"Grant Park, IL",1,4,0,0,0,-87.6425,41.2454,Grant Park,IL,744,false,-87.6352434,41.2429705
localadmin,"St. Anne, IL",1,3,0,0,0,-87.7134,41.0252,St. Anne,IL,798,false,-87.7141078,41.0429482
localadmin,"Pembroke, IL",1,9,0,0,0,-90.051719,38.831549,Pembroke,IL,1000,true,-87.5915797,41.0651322
locality,"Deerfield, IL",2,4,2,2,0,-87.8445,42.1711,Deerfield,IL,977,false,-87.8515647,42.1653959
locality,"Barrington, IL",1,4,2,2,0,-88.1362,42.1539,Barrington,IL,978,false,-88.128204,42.1515241
locality,"Winthrop Harbor, IL",2,4,3,3,0,-87.8238,42.4789,Winthrop Harbor,IL,979,false,-87.8299071,42.4803876
locality,"Marseilles, IL",1,3,3,0,0,-88.7081,41.3309,Marseilles,IL,645,false,-88.6849506,41.3099472
locality,"Earlville, IL",1,3,2,2,0,-88.922,41.5895,Earlville,IL,999,false,-88.922954,41.5880721
locality,"Lawrenceville, IL",1,1,0,0,0,-87.6817,38.7292,Lawrenceville,IL,745,false,-87.6872855,38.7263422
localadmin,"Colchester, IL",1,2,3,0,0,-90.7926,40.4264,Colchester,IL,965,false,-90.7908057,40.4161049
locality,"Harvard, IL",1,2,0,0,0,-88.6137,42.4222,Harvard,IL,652,false,-88.6211187,42.4296394
localadmin,"Lexington, IL",1,2,0,0,0,-88.7834,40.6414,Lexington,IL,642,false,-88.7477868,40.6212841
localadmin,"Danvers, IL",1,2,0,0,0,-89.1773,40.5295,Danvers,IL,752,false,-89.2108233,40.5408645
locality,"Carlinville, IL",1,3,0,0,0,-89.8818,39.2798,Carlinville,IL,773,false,-89.8761231,39.2774729
locality,"Staunton, IL",1,4,0,2,0,-89.7912,39.0123,Staunton,IL,810,false,-89.7907977,39.011627
locality,"Gillespie, IL",1,4,3,3,0,-89.8195,39.1298,Gillespie,IL,866,false,-89.8173674,39.1258233
locality,"Mount Olive, IL",1,4,0,3,0,-89.7273,39.0723,Mount Olive,IL,867,false,-89.7277972,39.0726611
locality,"Bunker Hill, IL",1,4,0,0,0,-89.9518,39.0428,Bunker Hill,IL,868,false,-89.9511864,39.0415552
locality,"Girard, IL",1,3,0,0,0,-89.7809,39.4464,Girard,IL,905,false,-89.7820475,39.4465866
locality,"Virden, IL",1,3,0,0,0,-89.7679,39.5009,Virden,IL,908,false,-89.7710986,39.5060593
locality,"Roxana, IL",1,2,0,0,0,-90.0769,38.8483,Roxana,IL,164,false,-90.0464435,38.83144
localadmin,"St. Jacob, IL",1,2,0,0,0,-89.7681,38.7139,St. Jacob,IL,759,false,-89.762897,38.6988249
locality,"Maryville, IL",2,2,0,0,0,-89.9559,38.7237,Maryville,IL,791,false,-89.9646184,38.7263029
locality,"Highland, IL",1,3,0,0,0,-89.6712,38.7395,Highland,IL,792,false,-89.6812135,38.7599664
locality,"Worden, IL",1,2,0,0,0,-89.839,38.9314,Worden,IL,945,false,-89.8402184,38.9315838
locality,"Iuka, IL",1,3,0,0,0,-88.7903,38.6162,Iuka,IL,789,false,-88.7880879,38.6181322
locality,"Patoka, IL",1,3,0,0,0,-89.0953,38.7553,Patoka,IL,790,false,-89.0958185,38.7540599
locality,"Sandoval, IL",1,4,2,3,0,-89.1142,38.6156,Sandoval,IL,850,false,-89.1193615,38.6121381
locality,"Kinmundy, IL",1,4,0,0,0,-88.8467,38.7734,Kinmundy,IL,852,false,-88.8527433,38.7728878
locality,"Salem, IL",1,4,0,0,0,-88.9456,38.627,Salem,IL,891,false,-88.9591364,38.6278994
localadmin,"Greenview, IL",1,4,0,0,0,-89.7382,40.0831,Greenview,IL,860,false,-89.7082463,40.1061767
locality,"Athens, IL",1,4,3,0,0,-89.724,39.9609,Athens,IL,861,false,-89.7216233,39.961854
county,"Monroe County, IL",4,3,3,3,0,-90.18,38.28,Monroe County,IL,639,false,-90.1772819,38.2785597
locality,"Waterloo, IL",1,2,2,3,0,-90.1498,38.3359,Waterloo,IL,753,false,-90.153826,38.340176
locality,"Nokomis, IL",1,2,0,0,0,-89.2851,39.3012,Nokomis,IL,758,false,-89.2851653,39.3002792
locality,"Witt, IL",1,3,0,0,0,-89.3481,39.2564,Witt,IL,823,false,-89.3487987,39.2538493
locality,"Meredosia, IL",1,3,0,0,0,-90.5596,39.8312,Meredosia,IL,700,false,-90.5569066,39.830812
locality,"Sullivan, IL",1,3,2,2,0,-88.6078,39.5995,Sullivan,IL,985,false,-88.6084655,39.5951141
locality,"Lovington, IL",1,3,2,2,0,-88.6326,39.7156,Lovington,IL,990,false,-88.6336916,39.715067
locality,"Bethany, IL",1,3,3,3,0,-88.7381,39.6456,Bethany,IL,991,false,-88.7410805,39.6443508
locality,"Bartonville, IL",1,3,0,0,0,-89.652,40.6503,Bartonville,IL,800,false,-89.6606833,40.6396869
localadmin,"Elmwood, IL",1,0,0,0,0,-89.9665,40.7778,Elmwood,IL,801,false,-89.9282953,40.755841
locality,"Chillicothe, IL",1,4,0,2,0,-89.4884,40.9162,Chillicothe,IL,831,false,-89.5019735,40.9157567
locality,"Tamaroa, IL",1,4,0,0,0,-89.2301,38.1378,Tamaroa,IL,836,false,-89.2292659,38.1363423
locality,"White Heath, IL",1,2,0,0,0,-88.5128,40.0861,White Heath,IL,646,false,-88.5116433,40.0868228
county,"Piatt County, IL",4,3,0,0,0,-88.59,40.01,Piatt County,IL,650,false,-88.591087,40.0103494
locality,"Mansfield, IL",1,2,0,0,0,-88.5062,40.2114,Mansfield,IL,651,false,-88.5082351,40.2123975
locality,"De Land, IL",1,3,0,0,0,-88.6453,40.1223,De Land,IL,751,false,-88.6434788,40.1218173
locality,"Pittsfield, IL",1,1,0,3,0,-90.8051,39.6078,Pittsfield,IL,640,false,-90.7936774,39.6201095
locality,"Golconda, IL",0,3,0,0,0,-88.4864,37.3673,Golconda,IL,794,false,-88.4871146,37.3618705
locality,"Evansville, IL",1,2,0,0,0,-89.9384,38.0903,Evansville,IL,754,false,-89.9322826,38.0888608
locality,"Chester, IL",1,2,2,0,0,-89.8221,37.9137,Chester,IL,755,false,-89.8259942,37.9199372
locality,"Red Bud, IL",1,3,0,0,0,-89.9943,38.2117,Red Bud,IL,832,false,-89.9989073,38.2095736
locality,"Steeleville, IL",1,4,0,0,0,-89.6584,38.0073,Steeleville,IL,835,false,-89.662434,38.0084618
locality,"Olney, IL",1,4,0,0,0,-88.0847,38.7297,Olney,IL,777,false,-88.0838755,38.7284212
locality,"Mascoutah, IL",1,4,3,0,0,-89.7932,38.4903,Mascoutah,IL,803,false,-89.8044886,38.5192838
locality,"O'Fallon, IL",0,0,0,0,0,-89.95,38.59,O'Fallon,IL,808,false,-89.9147318,38.5973169
locality,"Freeburg, IL",1,4,0,0,0,-89.9137,38.4275,Freeburg,IL,819,false,-89.9169906,38.4397436
locality,"Marissa, IL",1,4,0,3,0,-89.7501,38.25,Marissa,IL,837,false,-89.7745807,38.2501643
locality,"Dupo, IL",1,3,0,0,0,-90.2104,38.5162,Dupo,IL,904,false,-90.2167235,38.5145133
locality,"Eldorado, IL",1,4,2,0,0,-88.4381,37.8137,Eldorado,IL,870,false,-88.4415703,37.8112845
locality,"Williamsville, IL",1,2,0,0,0,-89.5487,39.9542,Williamsville,IL,648,false,-89.5468814,39.9545744
locality,"Cantrall, IL",1,2,0,0,0,-89.6759,39.9378,Cantrall,IL,747,false,-89.6787686,39.9352664
locality,"Rochester, IL",1,2,0,0,0,-89.5318,39.7495,Rochester,IL,748,false,-89.5435075,39.7487415
locality,"Sherman, IL",1,2,0,0,0,-89.6048,39.8937,Sherman,IL,856,false,-89.6065246,39.8876317
locality,"Leland Grove, IL",1,4,0,3,0,-89.6793,39.777,Leland Grove,IL,858,false,-89.683909,39.7787037
locality,"Spaulding, IL",1,4,0,0,0,-89.5403,39.8663,Spaulding,IL,862,false,-89.5450599,39.8661946
locality,"Buffalo, IL",1,4,2,0,0,-89.4087,39.8525,Buffalo,IL,863,false,-89.4091247,39.8499047
locality,"Pawnee, IL",1,3,0,0,0,-89.5804,39.5917,Pawnee,IL,906,false,-89.5846237,39.593655
locality,"Divernon, IL",1,3,0,0,0,-89.6573,39.5656,Divernon,IL,907,false,-89.6547009,39.5707384
locality,"Thayer, IL",1,3,0,0,0,-89.7632,39.5381,Thayer,IL,909,false,-89.7580351,39.5403807
locality,"Auburn, IL",1,3,0,0,0,-89.7465,39.5917,Auburn,IL,910,false,-89.7439861,39.5763044
locality,"Moweaqua, IL",1,4,0,0,0,-89.019,39.6248,Moweaqua,IL,821,false,-89.0187972,39.6264799
locality,"Shelbyville, IL",1,3,2,2,0,-88.7901,39.4064,Shelbyville,IL,986,false,-88.8003892,39.4097005
locality,"Marquette Heights, IL",1,4,0,0,0,-89.6004,40.6175,Marquette Heights,IL,824,false,-89.6047206,40.618406
locality,"Pekin, IL",1,4,3,0,1,-89.6407,40.5675,Pekin,IL,825,false,-89.6251215,40.5678257
locality,"South Pekin, IL",1,4,0,0,0,-89.6518,40.4945,South Pekin,IL,826,false,-89.652377,40.4955012
locality,"Creve Coeur, IL",0,0,0,0,0,-89.5912,40.6473,Creve Coeur,IL,827,false,-89.5981844,40.642629
locality,"Washington, IL",1,4,0,0,0,-89.4066,40.7034,Washington,IL,828,false,-89.434052,40.7049255
locality,"Morton, IL",1,4,0,0,0,-89.4593,40.6127,Morton,IL,830,false,-89.4668736,40.6135638
locality,"Sidell, IL",1,2,0,0,0,-87.8211,39.9098,Sidell,IL,198,false,-87.8236002,39.9097226
locality,"Mt. Carmel, IL",1,4,3,3,0,-87.7614,38.4109,Mt. Carmel,IL,784,false,-87.7694004,38.4187061
locality,"Roseville, IL",1,3,3,3,0,-90.6646,40.7323,Roseville,IL,975,false,-90.6638196,40.7307017
locality,"New Minden, IL",1,3,0,0,0,-89.3704,38.4414,New Minden,IL,770,false,-89.3704231,38.4380376
locality,"Okawville, IL",1,4,0,0,0,-89.5504,38.4342,Okawville,IL,833,false,-89.5479788,38.4344097
localadmin,"Beaucoup, IL",1,4,0,0,0,-89.292,38.3498,Beaucoup,IL,834,false,-89.3141901,38.346661
locality,"Richview, IL",1,4,0,3,0,-89.1801,38.3784,Richview,IL,849,false,-89.1802634,38.3758623
locality,"Ashley, IL",1,4,0,0,0,-89.1909,38.3295,Ashley,IL,851,false,-89.1893205,38.3288888
locality,"Hoyleton, IL",1,4,0,3,0,-89.2742,38.4417,Hoyleton,IL,853,false,-89.2721187,38.4457138
locality,"Irvington, IL",1,4,0,3,0,-89.1627,38.4392,Irvington,IL,854,false,-89.1601081,38.4385888
locality,"Nashville, IL",1,4,1,0,0,-89.381,38.3435,Nashville,IL,921,false,-89.3770179,38.3541843
locality,"Wayne City, IL",1,4,0,0,0,-88.5878,38.3453,Wayne City,IL,780,false,-88.5895843,38.3480626
locality,"Fairfield, IL",1,4,3,2,0,-88.3598,38.3789,Fairfield,IL,785,false,-88.3722909,38.3797535
locality,"Carmi, IL",1,2,0,0,0,-88.1586,38.0909,Carmi,IL,746,false,-88.1720094,38.0861475
locality,"Crossville, IL",1,3,3,0,0,-88.0653,38.1617,Crossville,IL,757,false,-88.0643559,38.1625626
locality,"Grayville, IL",1,3,0,0,0,-87.9936,38.2575,Grayville,IL,781,false,-87.9969548,38.2553316
locality,"Enfield, IL",1,4,2,0,0,-88.3375,38.0995,Enfield,IL,782,false,-88.3381131,38.1008664
locality,"Norris City, IL",1,4,0,3,0,-88.3292,37.9812,Norris City,IL,783,false,-88.3278565,37.9789066
localadmin,"Fulton, IL",1,2,3,3,0,-90.1596,41.8673,Fulton,IL,974,false,-90.1291421,41.8831907
locality,"Morrison, IL",1,2,2,2,0,-89.9651,41.8098,Morrison,IL,983,false,-89.9617038,41.8076391
locality,"New Lenox, IL",2,0,0,0,0,-87.9656,41.512,New Lenox,IL,643,false,-87.9703708,41.5095438
locality,"Manhattan, IL",2,3,3,0,0,-87.9859,41.4225,Manhattan,IL,663,false,-87.9804115,41.4274197
locality,"Bolingbrook, IL",2,2,0,0,0,-88.0718,41.7003,Bolingbrook,IL,736,false,-88.1020481,41.6901119
locality,"Plainfield, IL",1,3,0,0,0,-88.204,41.627,Plainfield,IL,927,false,-88.225318,41.6207867
locality,"Romeoville, IL",1,4,3,3,0,-88.0895,41.6475,Romeoville,IL,982,false,-88.0996815,41.6317783
locality,"Herrin, IL",1,4,0,0,0,-89.0276,37.8031,Herrin,IL,875,false,-89.0304908,37.7982869
locality,"Johnston City, IL",1,4,0,0,0,-88.9276,37.8206,Johnston City,IL,878,false,-88.9290163,37.8213996
locality,"Crainville, IL",1,4,0,0,0,-89.0679,37.752,Crainville,IL,879,false,-89.0601465,37.7511244
locality,"Carterville, IL",1,4,0,0,1,-89.0774,37.7598,Carterville,IL,880,false,-89.0841214,37.762976
localadmin,"Metamora, IL",1,4,0,3,0,-89.3614,40.7907,Metamora,IL,829,false,-89.3310023,40.7921791
locality,"Woodburn, IN",1,3,0,0,0,-84.8533,41.1253,Woodburn,IN,215,false,-84.8502376,41.1286947
locality,"Oxford, IN",1,3,0,0,0,-85.12,41.06,Oxford,IN,252,true,-87.2481729,40.521467
locality,"New Haven, IN",1,2,0,0,0,-85.0173,41.0733,New Haven,IN,261,false,-85.0174486,41.0676309
locality,"Monroeville, IN",1,3,0,0,0,-84.8683,40.9748,Monroeville,IN,270,false,-84.8674967,40.9735125
locality,"Hope, IN",1,3,0,0,0,-85.7708,39.3035,Hope,IN,302,false,-85.765969,39.2992725
locality,"Boswell, IN",1,2,0,0,0,-87.3784,40.5211,Boswell,IN,354,false,-87.3753398,40.517184
locality,"Montpelier, IN",1,3,0,0,0,-85.2775,40.5539,Montpelier,IN,268,false,-85.2870089,40.5497677
locality,"Hartford City, IN",1,3,0,0,0,-85.37,40.4512,Hartford City,IN,306,false,-85.3735593,40.4536825
locality,"Thorntown, IN",1,3,0,0,0,-86.6067,40.1295,Thorntown,IN,231,false,-86.6100069,40.129201
locality,"Advance, IN",1,2,0,0,0,-86.62,39.9959,Advance,IN,361,false,-86.6199259,39.9955601
locality,"Flora, IN",1,3,0,0,0,-86.5244,40.5473,Flora,IN,324,false,-86.5225623,40.5454821
locality,"Delphi, IN",1,3,0,0,0,-86.675,40.5875,Delphi,IN,336,false,-86.6668118,40.5834199
locality,"Camden, IN",1,3,0,0,0,-86.54,40.6086,Camden,IN,348,false,-86.5393334,40.6099395
locality,"Walton, IN",1,3,0,0,0,-86.2419,40.6609,Walton,IN,224,false,-86.2441356,40.6622997
locality,"Royal Center, IN",1,3,0,0,0,-86.4997,40.8645,Royal Center,IN,240,false,-86.5000515,40.8643251
locality,"Clarksville, IN",1,2,0,0,0,-85.7602,38.2968,Clarksville,IN,936,false,-85.7673649,38.3218977
locality,"Henryville, IN",3,2,0,0,0,-85.7677,38.5417,Henryville,IN,937,false,-85.7653846,38.5394512
locality,"Sellersburg, IN",1,3,0,0,0,-85.7551,38.398,Sellersburg,IN,938,false,-85.7705826,38.4027671
locality,"Clay City, IN",1,3,0,0,0,-87.1128,39.2767,Clay City,IN,343,false,-87.112722,39.2769865
locality,"Rossville, IN",1,3,0,0,0,-86.5947,40.417,Rossville,IN,241,false,-86.5957934,40.4196137
locality,"Mulberry, IN",1,3,0,0,0,-86.6653,40.3445,Mulberry,IN,266,false,-86.6672997,40.3457761
locality,"Milltown, IN",1,3,0,0,0,-86.2761,38.3423,Milltown,IN,273,false,-86.2754367,38.3421307
locality,"Marengo, IN",1,2,0,0,0,-86.3436,38.3692,Marengo,IN,276,false,-86.3443536,38.3713456
locality,"Leavenworth, IN",1,4,0,0,0,-86.3441,38.1998,Leavenworth,IN,292,false,-86.345452,38.1998143
locality,"Odon, IN",1,3,0,0,0,-86.9914,38.8428,Odon,IN,258,false,-86.9893936,38.8422034
locality,"Elnora, IN",1,3,0,0,0,-87.0858,38.8784,Elnora,IN,329,false,-87.0846412,38.8761986
locality,"Dillsboro, IN",1,2,0,0,0,-85.0588,39.0178,Dillsboro,IN,335,false,-85.0530396,39.0184473
locality,"Greendale, IN",1,3,0,0,0,-84.8641,39.1126,Greendale,IN,627,false,-84.8510686,39.1316357
locality,"Waterloo, IN",1,3,0,0,0,-85.02,41.432,Waterloo,IN,223,false,-85.0347626,41.4327362
locality,"Yorktown, IN",1,3,0,0,0,-85.4941,40.1737,Yorktown,IN,213,false,-85.5122811,40.1830297
locality,"Eaton, IN",1,2,0,0,0,-85.3508,40.3403,Eaton,IN,331,false,-85.3591226,40.321803
locality,"Daleville, IN",1,2,0,0,0,-85.558,40.1212,Daleville,IN,338,false,-85.5567261,40.11867
locality,"Albany, IN",1,2,0,0,0,-85.2419,40.3009,Albany,IN,360,false,-85.2330527,40.3056048
locality,"Huntingburg, IN",1,3,0,0,0,-86.955,38.2989,Huntingburg,IN,301,false,-86.9622136,38.3009922
locality,"Ferdinand, IN",1,3,0,0,0,-86.8622,38.2239,Ferdinand,IN,325,false,-86.8629893,38.2269613
locality,"New Paris, IN",3,3,0,0,0,-85.828,41.5003,New Paris,IN,260,false,-85.8248567,41.5004936
locality,"Nappanee, IN",1,3,0,0,0,-86.0014,41.4428,Nappanee,IN,264,false,-85.9942081,41.4451457
localadmin,"Middlebury, IN",1,3,0,0,0,-85.7058,41.675,Middlebury,IN,275,false,-85.7151371,41.6530827
locality,"Galena, IN",3,2,0,0,0,-85.9416,38.3517,Galena,IN,309,false,-85.9371969,38.351307
locality,"Veedersburg, IN",1,3,0,0,0,-87.2625,40.1131,Veedersburg,IN,227,false,-87.2565999,40.1137213
locality,"Covington, IN",1,3,0,0,0,-87.3947,40.1417,Covington,IN,341,false,-87.3916926,40.1407886
locality,"Attica, IN",1,4,0,0,0,-87.2489,40.2942,Attica,IN,637,false,-87.2451816,40.2873771
locality,"Laurel, IN",1,2,2,0,0,-85.1864,39.5009,Laurel,IN,630,false,-85.187641,39.5016859
locality,"Rochester, IN",1,3,0,0,0,-86.2158,41.0648,Rochester,IN,243,false,-86.1960017,41.0590819
locality,"Owensville, IN",1,3,0,0,0,-87.6878,38.272,Owensville,IN,253,false,-87.6917773,38.271894
locality,"Haubstadt, IN",1,3,0,0,0,-87.5742,38.205,Haubstadt,IN,305,false,-87.5751678,38.2038292
locality,"Fort Branch, IN",1,2,0,0,0,-87.5811,38.2512,Fort Branch,IN,314,false,-87.5734505,38.2461648
localadmin,"Van Buren, IN",1,3,0,0,0,-85.5047,40.6173,Van Buren,IN,228,false,-85.5044079,40.6101649
locality,"Jonesboro, IN",1,3,0,0,0,-85.6278,40.4798,Jonesboro,IN,299,false,-85.6303887,40.479735
localadmin,"Fairmount, IN",1,2,0,0,0,-85.6505,40.4153,Fairmount,IN,626,false,-85.6146915,40.416793
locality,"Worthington, IN",1,3,0,0,0,-86.9795,39.125,Worthington,IN,214,false,-86.9797989,39.1183807
locality,"Jasonville, IN",1,3,0,0,0,-87.1992,39.1631,Jasonville,IN,300,false,-87.1997146,39.1621315
locality,"Bloomfield, IN",1,3,0,0,0,-86.9375,39.027,Bloomfield,IN,355,false,-86.9373678,39.026136
locality,"Cicero, IN",1,2,0,0,0,-86.0133,40.1239,Cicero,IN,344,false,-86.0242665,40.1246904
locality,"Carmel, IN",1,2,0,0,0,-86.1187,39.9788,Carmel,IN,346,false,-86.1460129,39.9650149
locality,"Westfield, IN",1,3,0,3,0,-86.1275,40.0428,Westfield,IN,954,false,-86.1528912,40.0341104
locality,"Shirley, IN",1,3,0,0,0,-85.577,39.8917,Shirley,IN,235,false,-85.5799428,39.8909066
locality,"Fortville, IN",1,2,0,0,0,-85.848,39.9323,Fortville,IN,313,false,-85.8465704,39.9246472
locality,"Danville, IN",1,3,0,0,0,-86.5264,39.7606,Danville,IN,337,false,-86.5019652,39.7583134
locality,"Middletown, IN",1,3,0,0,0,-85.5372,40.0573,Middletown,IN,274,false,-85.5422265,40.0594694
locality,"Russiaville, IN",1,3,0,0,0,-86.2714,40.4175,Russiaville,IN,239,false,-86.2727813,40.4187837
locality,"Greentown, IN",1,3,0,0,0,-85.9667,40.4781,Greentown,IN,307,false,-85.9626723,40.4778361
locality,"Roanoke, IN",1,3,0,0,0,-85.3733,40.9625,Roanoke,IN,244,false,-85.3760754,40.9639594
locality,"Warren, IN",1,2,0,0,0,-85.4272,40.6828,Warren,IN,912,false,-85.4248239,40.6876952
locality,"Crothersville, IN",1,3,0,0,0,-85.8416,38.8006,Crothersville,IN,340,false,-85.8400208,38.7944539
locality,"Rensselaer, IN",1,3,0,0,0,-87.1509,40.9367,Rensselaer,IN,246,false,-87.1684239,40.9375204
locality,"Redkey, IN",1,3,0,0,0,-85.15,40.3489,Redkey,IN,247,false,-85.1539263,40.3483014
locality,"Whiteland, IN",1,3,0,0,0,-86.0797,39.55,Whiteland,IN,221,false,-86.0738724,39.5505002
locality,"Syracuse, IN",1,3,0,0,0,-85.7525,41.4278,Syracuse,IN,232,false,-85.7491267,41.4225639
locality,"LaGrange, IN",1,3,0,0,0,-85.4167,41.6417,LaGrange,IN,294,false,-85.4180676,41.6481531
locality,"St. John, IN",1,3,0,0,0,-87.47,41.45,St. John,IN,233,false,-87.4696447,41.4428769
locality,"Schererville, IN",1,3,0,0,0,-87.4548,41.4789,Schererville,IN,238,false,-87.4442133,41.4861752
locality,"New Chicago, IN",1,3,0,0,0,-87.2745,41.5584,New Chicago,IN,262,false,-87.271785,41.5586646
locality,"Munster, IN",1,3,0,0,0,-87.5125,41.5645,Munster,IN,265,false,-87.5040572,41.5468474
locality,"Highland, IN",1,2,0,0,0,-87.452,41.5536,Highland,IN,303,false,-87.4588209,41.5483021
locality,"Dyer, IN",1,2,0,0,0,-87.5217,41.4942,Dyer,IN,332,false,-87.5090296,41.4976951
locality,"Lowell, IN",1,3,0,0,0,-87.4534,41.2564,Lowell,IN,889,true,-87.4194935,41.2917386
locality,"Trail Creek, IN",1,3,0,0,0,-86.8592,41.6984,Trail Creek,IN,230,false,-86.8555066,41.6962484
